customer_id,transaction_id,date,segment,region,business_type,employment_status,income,loan_amount,existing_debt,transaction_amount,transaction_frequency,account_age_months,repayment_history_score,defaulted,repayment_status,risk_score,risk_level,suspicious_category
CUST-12316,TXN-200155,2026-03-10,Market Trader,Kano,Food,Contract,294417.0,562589.0,162921.0,54299.0,37,23,66.7,1,Defaulted,14.5,Low,Loan-to-income mismatch
CUST-10441,TXN-200156,2025-06-20,Services,Accra,Shop,Salaried,156860.0,299235.0,56560.0,2796.0,24,16,57.9,0,Repaid,16.1,Low,Loan-to-income mismatch
CUST-11949,TXN-200157,2025-11-08,Market Trader,Accra,Education,Self-employed,177367.0,138027.0,30258.0,34543.0,19,31,48.2,0,Repaid,5.0,Low,Normal
CUST-11767,TXN-200158,2025-11-29,Market Trader,Kano,Transport,Salaried,267042.0,435725.0,125273.0,37481.0,26,65,86.0,0,Repaid,3.8,Low,Loan-to-income mismatch
CUST-12743,TXN-200159,2025-11-14,SME,Kano,Transport,Self-employed,111642.0,56800.0,37440.0,56629.0,34,40,68.0,0,Repaid,1.3,Low,Normal
CUST-13486,TXN-200160,2025-02-24,Agriculture,Lagos,Education,Unemployed,107259.0,137273.0,14095.0,6446.0,36,48,83.1,0,Repaid,3.4,Low,Normal
CUST-12325,TXN-200161,2025-04-10,Market Trader,Accra,Transport,Informal,149862.0,27850.0,41936.0,14190.0,32,44,77.2,0,Repaid,2.4,Low,Normal
CUST-11432,TXN-200162,2025-11-17,Retail,Kano,Transport,Salaried,230363.0,140467.0,96741.0,9630.0,24,2,81.9,0,Repaid,1.8,Low,Normal
CUST-11422,TXN-200163,2026-03-19,Retail,Nairobi,Fintech Agent,Contract,93063.0,147268.0,44974.0,121725.0,22,11,35.2,0,Repaid,28.5,Low,Loan-to-income mismatch
CUST-11462,TXN-200164,2025-09-07,Market Trader,Kumasi,Education,Salaried,80775.0,171330.0,13993.0,35574.0,22,23,56.4,0,Repaid,25.0,Low,Loan-to-income mismatch
CUST-12849,TXN-200165,2025-02-13,Agriculture,Kumasi,Fintech Agent,Salaried,230029.0,66442.0,131549.0,39736.0,33,6,82.2,0,Repaid,1.8,Low,Normal
CUST-11124,TXN-200166,2026-03-25,SME,Abuja,Food,Informal,126342.0,179404.0,32737.0,49311.0,21,79,49.1,0,Repaid,32.2,Low,Normal
CUST-10584,TXN-200167,2026-02-19,Market Trader,Lagos,Fintech Agent,Informal,138035.0,219978.0,26339.0,9618.0,33,95,78.7,0,Repaid,8.4,Low,Loan-to-income mismatch
CUST-11170,TXN-200168,2026-02-23,Retail,Kano,Fintech Agent,Salaried,74618.0,167884.0,10665.0,20206.0,30,47,47.0,0,Repaid,34.1,Low,Loan-to-income mismatch
CUST-10079,TXN-200169,2025-08-05,SME,Accra,Shop,Contract,122373.0,200009.0,64445.0,30867.0,28,64,72.3,0,Repaid,10.1,Low,Loan-to-income mismatch
CUST-10371,TXN-200170,2025-12-02,SME,Accra,Shop,Salaried,162238.0,66312.0,39444.0,168618.0,30,7,100.0,0,Repaid,1.0,Low,Unusually high amount
CUST-10315,TXN-200171,2025-02-20,Agriculture,Lagos,Health,Self-employed,240568.0,121673.0,78074.0,31214.0,30,7,85.9,0,Repaid,1.8,Low,Normal
CUST-12700,TXN-200172,2025-01-14,SME,Abuja,Transport,Unemployed,117722.0,187342.0,18880.0,36450.0,24,58,38.7,0,Repaid,27.3,Low,Loan-to-income mismatch
CUST-12528,TXN-200173,2025-02-01,Retail,Nairobi,Health,Contract,326472.0,215039.0,147643.0,78814.0,29,74,87.3,0,Repaid,1.0,Low,Normal
CUST-12438,TXN-200174,2025-08-08,Agriculture,Kigali,Food,Self-employed,122087.0,273577.0,62515.0,27724.0,30,89,100.0,0,Repaid,12.2,Low,Loan-to-income mismatch
CUST-11616,TXN-200175,2026-05-26,Market Trader,Kigali,Transport,Self-employed,122162.0,271679.0,28566.0,12134.0,16,35,100.0,0,Repaid,5.8,Low,Loan-to-income mismatch
CUST-12509,TXN-200176,2025-01-29,SME,Accra,Transport,Contract,310423.0,709632.0,191034.0,27379.0,26,41,80.6,0,Repaid,10.8,Low,Loan-to-income mismatch
CUST-10564,TXN-200177,2025-10-21,Market Trader,Kumasi,Transport,Unemployed,177871.0,147696.0,6988.0,67152.0,28,76,47.4,0,Repaid,9.7,Low,Normal
CUST-13152,TXN-200178,2026-01-26,Agriculture,Kumasi,Education,Salaried,129075.0,228673.0,13392.0,23749.0,26,15,79.8,0,Repaid,7.8,Low,Loan-to-income mismatch
CUST-11753,TXN-200179,2025-08-18,Retail,Kano,Shop,Salaried,152488.0,251894.0,59613.0,49258.0,19,91,100.0,0,Repaid,2.0,Low,Loan-to-income mismatch
CUST-13283,TXN-200180,2025-01-27,Retail,Kano,Transport,Self-employed,287302.0,74423.0,132701.0,36279.0,26,29,68.6,0,Repaid,1.7,Low,Normal
CUST-10533,TXN-200181,2026-04-23,Retail,Lagos,Health,Self-employed,301283.0,231854.0,53607.0,66132.0,21,4,90.8,0,Repaid,1.1,Low,Normal
CUST-11740,TXN-200182,2026-04-09,Agriculture,Lagos,Transport,Salaried,115491.0,73801.0,42624.0,27995.0,38,76,56.9,0,Repaid,10.3,Low,Normal
CUST-12437,TXN-200183,2025-08-27,Agriculture,Kano,Education,Self-employed,159880.0,160391.0,35267.0,19375.0,31,92,78.7,0,Repaid,1.4,Low,Normal
CUST-11734,TXN-200184,2026-03-10,Retail,Kano,Transport,Salaried,169036.0,388069.0,62387.0,19432.0,38,47,27.2,0,Repaid,34.8,Low,Loan-to-income mismatch
CUST-11561,TXN-200185,2026-03-14,Retail,Accra,Shop,Unemployed,107557.0,221270.0,46828.0,70323.0,31,17,54.9,0,Repaid,36.5,Medium,Loan-to-income mismatch
CUST-10581,TXN-200186,2025-12-03,Retail,Kigali,Food,Salaried,158992.0,132186.0,100621.0,26449.0,38,16,71.9,0,Repaid,3.1,Low,Normal
CUST-11333,TXN-200187,2026-03-17,SME,Kigali,Transport,Contract,163119.0,221299.0,50092.0,65414.0,41,29,65.5,0,Repaid,6.6,Low,Normal
CUST-10835,TXN-200188,2025-12-27,SME,Abuja,Health,Unemployed,262732.0,159434.0,112548.0,119484.0,19,52,48.6,0,Repaid,10.7,Low,Normal
CUST-11055,TXN-200189,2026-01-23,SME,Accra,Health,Self-employed,270254.0,215096.0,103822.0,56740.0,25,60,63.0,0,Repaid,5.3,Low,Normal
CUST-12392,TXN-200190,2025-02-27,SME,Accra,Fintech Agent,Salaried,141738.0,45967.0,31191.0,73150.0,23,67,77.9,0,Repaid,1.2,Low,Normal
CUST-12205,TXN-200191,2025-02-19,Agriculture,Kigali,Education,Informal,148767.0,239007.0,26693.0,23046.0,21,69,70.4,0,Repaid,11.1,Low,Loan-to-income mismatch
CUST-12125,TXN-200192,2025-03-23,Market Trader,Kano,Shop,Self-employed,215131.0,352463.0,138191.0,27915.0,19,24,73.1,0,Repaid,8.9,Low,Loan-to-income mismatch
CUST-11266,TXN-200193,2026-05-08,Agriculture,Kano,Fintech Agent,Self-employed,127290.0,259859.0,19134.0,75363.0,21,18,85.2,0,Repaid,5.9,Low,Loan-to-income mismatch
CUST-13358,TXN-200194,2025-08-01,Market Trader,Nairobi,Fintech Agent,Salaried,208403.0,440740.0,107926.0,56208.0,24,91,65.8,1,Defaulted,25.4,Low,Loan-to-income mismatch
CUST-10306,TXN-200195,2025-11-20,SME,Lagos,Shop,Salaried,156855.0,83969.0,17623.0,48822.0,25,14,96.5,0,Repaid,1.0,Low,Normal
CUST-11199,TXN-200196,2025-10-24,SME,Lagos,Food,Self-employed,108321.0,198179.0,57057.0,57237.0,37,49,54.2,0,Repaid,23.5,Low,Loan-to-income mismatch
CUST-10413,TXN-200197,2025-07-30,Services,Kumasi,Fintech Agent,Contract,108894.0,52166.0,14919.0,29302.0,33,28,100.0,0,Repaid,1.0,Low,Normal
CUST-11186,TXN-200198,2026-01-02,Market Trader,Kano,Health,Unemployed,298870.0,301753.0,188081.0,51968.0,17,70,92.0,0,Repaid,6.8,Low,Normal
CUST-13366,TXN-200199,2026-01-31,SME,Abuja,Transport,Self-employed,152406.0,201860.0,68914.0,35591.0,32,32,65.6,0,Repaid,4.7,Low,Normal
CUST-11281,TXN-200200,2026-05-08,SME,Nairobi,Education,Salaried,324146.0,93945.0,24886.0,83633.0,31,11,66.8,0,Repaid,1.7,Low,Normal
CUST-13180,TXN-200201,2025-02-08,Services,Abuja,Transport,Self-employed,131173.0,69261.0,59907.0,92572.0,37,31,75.7,0,Repaid,3.1,Low,Normal
CUST-11732,TXN-200202,2025-07-04,Retail,Lagos,Fintech Agent,Salaried,183929.0,143810.0,73623.0,44509.0,39,11,82.8,0,Repaid,1.0,Low,Normal
CUST-12448,TXN-200203,2025-04-03,SME,Lagos,Fintech Agent,Salaried,444597.0,205912.0,103437.0,20887.0,16,18,91.7,0,Repaid,1.0,Low,Normal
CUST-11600,TXN-200204,2025-10-09,Retail,Kigali,Health,Salaried,104391.0,235265.0,19235.0,37241.0,19,46,47.9,1,Defaulted,25.1,Low,Loan-to-income mismatch
CUST-10930,TXN-200205,2025-12-16,Services,Accra,Transport,Salaried,73344.0,60147.0,34678.0,87764.0,33,93,79.9,0,Repaid,3.5,Low,Normal
CUST-12674,TXN-200206,2025-04-03,Agriculture,Lagos,Food,Salaried,279391.0,361141.0,136080.0,35385.0,30,21,33.9,1,Defaulted,15.7,Low,High-risk repayment pattern
CUST-13392,TXN-200207,2025-11-21,SME,Abuja,Education,Salaried,115006.0,275130.0,26007.0,25014.0,26,77,68.8,0,Repaid,14.1,Low,Loan-to-income mismatch
CUST-10922,TXN-200208,2025-01-27,Market Trader,Kano,Fintech Agent,Salaried,161346.0,232007.0,92294.0,30911.0,41,50,98.2,0,Repaid,3.3,Low,Normal
CUST-12725,TXN-200209,2025-09-28,SME,Kigali,Food,Informal,127251.0,139152.0,24096.0,127409.0,30,94,46.5,0,Repaid,21.9,Low,Normal
CUST-10913,TXN-200210,2026-05-19,SME,Accra,Education,Salaried,182158.0,408788.0,11661.0,35725.0,37,50,43.2,0,Repaid,27.8,Low,Loan-to-income mismatch
CUST-12509,TXN-200211,2025-12-15,Market Trader,Nairobi,Health,Informal,109182.0,73583.0,43445.0,80008.0,35,11,76.0,0,Repaid,7.5,Low,Normal
CUST-12761,TXN-200212,2026-02-08,Agriculture,Accra,Food,Informal,150908.0,87299.0,13198.0,29247.0,25,40,97.0,0,Repaid,2.3,Low,Normal
CUST-11572,TXN-200213,2026-05-06,Market Trader,Nairobi,Transport,Informal,196599.0,269047.0,38199.0,132290.0,27,9,77.9,0,Repaid,7.9,Low,Normal
CUST-12579,TXN-200214,2025-09-26,Retail,Lagos,Food,Salaried,106565.0,120270.0,36182.0,27821.0,23,22,37.7,0,Repaid,12.6,Low,High-risk repayment pattern
CUST-10952,TXN-200215,2025-03-09,SME,Kano,Food,Salaried,121293.0,236438.0,24308.0,29403.0,31,52,41.7,0,Repaid,27.0,Low,Loan-to-income mismatch
CUST-10277,TXN-200216,2025-10-29,Retail,Accra,Shop,Self-employed,140660.0,38437.0,21865.0,4122.0,30,86,73.8,0,Repaid,1.0,Low,Normal
CUST-10337,TXN-200217,2025-06-26,Agriculture,Lagos,Shop,Self-employed,89313.0,138556.0,41353.0,32734.0,21,59,50.8,1,Defaulted,11.9,Low,Loan-to-income mismatch
CUST-11564,TXN-200218,2026-05-09,Market Trader,Abuja,Health,Salaried,136288.0,239554.0,49692.0,28739.0,19,36,74.5,0,Repaid,4.9,Low,Loan-to-income mismatch
CUST-13159,TXN-200219,2025-06-01,SME,Kumasi,Fintech Agent,Salaried,171081.0,399928.0,93932.0,140685.0,38,61,75.5,0,Repaid,25.2,Low,Loan-to-income mismatch
CUST-10446,TXN-200220,2025-09-30,Retail,Kumasi,Health,Self-employed,137611.0,69300.0,53143.0,71503.0,29,24,63.2,0,Repaid,6.0,Low,Normal
CUST-11595,TXN-200221,2026-04-28,Agriculture,Lagos,Fintech Agent,Self-employed,145222.0,105527.0,47135.0,77671.0,16,10,100.0,0,Repaid,1.0,Low,Normal
CUST-12464,TXN-200222,2026-01-22,Agriculture,Abuja,Fintech Agent,Self-employed,161400.0,363154.0,29793.0,67010.0,20,70,82.6,0,Repaid,11.3,Low,Loan-to-income mismatch
CUST-10708,TXN-200223,2025-04-07,Agriculture,Accra,Health,Salaried,123573.0,195245.0,64135.0,33611.0,34,81,93.8,0,Repaid,6.4,Low,Loan-to-income mismatch
CUST-12525,TXN-200224,2026-03-26,Market Trader,Abuja,Shop,Self-employed,217564.0,57539.0,31335.0,263263.0,27,59,88.6,0,Repaid,1.0,Low,Unusually high amount
CUST-11070,TXN-200225,2025-07-09,SME,Lagos,Fintech Agent,Self-employed,297483.0,104626.0,51347.0,50906.0,26,48,69.3,0,Repaid,1.7,Low,Normal
CUST-12830,TXN-200226,2026-01-02,SME,Lagos,Food,Contract,133915.0,257609.0,73680.0,73018.0,17,45,68.5,0,Repaid,21.4,Low,Loan-to-income mismatch
CUST-12027,TXN-200227,2026-04-13,Retail,Accra,Education,Contract,199543.0,287301.0,97168.0,122499.0,26,36,66.6,0,Repaid,7.5,Low,Normal
CUST-11914,TXN-200228,2026-05-21,Retail,Kano,Fintech Agent,Self-employed,147173.0,211226.0,59768.0,73024.0,34,93,84.3,0,Repaid,4.1,Low,Normal
CUST-10618,TXN-200229,2025-12-12,Market Trader,Accra,Shop,Self-employed,189758.0,404811.0,8448.0,38172.0,19,49,60.3,1,Defaulted,22.1,Low,Loan-to-income mismatch
CUST-11621,TXN-200230,2026-01-17,Agriculture,Kumasi,Transport,Salaried,314150.0,224692.0,31469.0,50623.0,33,83,100.0,0,Repaid,1.0,Low,Normal
CUST-12998,TXN-200231,2025-01-17,Market Trader,Accra,Shop,Salaried,201519.0,108046.0,67503.0,21955.0,31,5,58.6,0,Repaid,2.6,Low,Normal
CUST-10068,TXN-200232,2026-05-06,Agriculture,Accra,Food,Self-employed,77278.0,119213.0,37881.0,26554.0,45,35,75.9,0,Repaid,6.5,Low,Normal
CUST-12654,TXN-200233,2026-05-11,SME,Nairobi,Health,Informal,196945.0,421261.0,61522.0,72862.0,25,22,67.9,0,Repaid,47.0,Medium,Loan-to-income mismatch
CUST-11724,TXN-200234,2025-04-21,Market Trader,Abuja,Food,Self-employed,273157.0,210019.0,8439.0,15608.0,35,12,63.9,0,Repaid,3.5,Low,Normal
CUST-12518,TXN-200235,2025-02-01,Retail,Abuja,Education,Self-employed,148291.0,250979.0,20181.0,24045.0,27,95,100.0,0,Repaid,3.2,Low,Loan-to-income mismatch
CUST-12321,TXN-200236,2026-05-04,Market Trader,Nairobi,Transport,Salaried,247253.0,128147.0,96657.0,7010.0,24,6,64.1,0,Repaid,3.3,Low,Normal
CUST-11512,TXN-200237,2025-09-27,Market Trader,Abuja,Transport,Self-employed,121802.0,68409.0,55707.0,34608.0,20,53,66.5,0,Repaid,1.9,Low,Normal
CUST-11080,TXN-200238,2025-04-02,Retail,Kigali,Education,Salaried,87210.0,190236.0,3581.0,44403.0,23,22,60.0,0,Repaid,18.2,Low,Loan-to-income mismatch
CUST-12195,TXN-200239,2025-05-05,Agriculture,Kano,Shop,Salaried,172696.0,76311.0,8168.0,68862.0,24,9,72.7,0,Repaid,1.1,Low,Normal
CUST-10490,TXN-200240,2025-12-08,Services,Lagos,Food,Self-employed,77830.0,18216.0,14369.0,18055.0,31,94,70.2,0,Repaid,1.2,Low,Normal
CUST-12044,TXN-200241,2025-11-23,Retail,Kumasi,Fintech Agent,Salaried,147163.0,279664.0,10685.0,31169.0,30,29,51.9,0,Repaid,13.7,Low,Loan-to-income mismatch
CUST-10331,TXN-200242,2025-11-12,Retail,Kano,Education,Salaried,279421.0,275166.0,100990.0,67393.0,25,35,64.4,0,Repaid,6.5,Low,Normal
CUST-12274,TXN-200243,2025-05-27,SME,Lagos,Shop,Salaried,72977.0,77398.0,7147.0,104216.0,19,19,83.0,0,Repaid,4.1,Low,Normal
CUST-12200,TXN-200244,2026-01-29,Services,Abuja,Food,Salaried,95093.0,185972.0,40736.0,62709.0,37,66,90.5,0,Repaid,4.8,Low,Loan-to-income mismatch
CUST-10295,TXN-200245,2026-02-26,Services,Kigali,Food,Salaried,105508.0,61137.0,53772.0,19271.0,37,88,72.4,0,Repaid,3.8,Low,Normal
CUST-12651,TXN-200246,2025-01-22,Services,Accra,Health,Contract,158483.0,257333.0,100070.0,8539.0,34,33,73.1,0,Repaid,9.1,Low,Duplicate customer details
CUST-11455,TXN-200247,2025-10-19,Market Trader,Abuja,Health,Salaried,139581.0,122278.0,86191.0,37493.0,29,77,65.5,0,Repaid,6.8,Low,Normal
CUST-12754,TXN-200248,2025-12-27,Services,Accra,Fintech Agent,Salaried,292915.0,120527.0,56304.0,33730.0,33,40,63.0,0,Repaid,2.3,Low,Normal
CUST-10145,TXN-200249,2025-06-11,Market Trader,Lagos,Education,Self-employed,243002.0,414620.0,9362.0,39311.0,38,53,55.4,0,Repaid,8.6,Low,Loan-to-income mismatch
CUST-10628,TXN-200250,2025-12-27,Retail,Kano,Transport,Salaried,200389.0,177832.0,45594.0,51324.0,45,77,44.0,0,Repaid,5.8,Low,Normal
CUST-11728,TXN-200251,2026-03-23,SME,Kumasi,Shop,Contract,173020.0,364010.0,80687.0,78927.0,21,91,59.4,0,Repaid,19.8,Low,Loan-to-income mismatch
CUST-10658,TXN-200252,2026-04-08,SME,Kigali,Shop,Informal,191982.0,426250.0,11073.0,79472.0,17,59,88.3,0,Repaid,17.8,Low,Loan-to-income mismatch
CUST-11154,TXN-200253,2026-02-06,Agriculture,Abuja,Education,Self-employed,113320.0,233994.0,27947.0,27175.0,35,37,64.4,0,Repaid,17.0,Low,Loan-to-income mismatch
CUST-12312,TXN-200254,2025-12-31,SME,Nairobi,Education,Self-employed,233288.0,208938.0,48468.0,48927.0,19,46,65.8,0,Repaid,10.0,Low,Normal
CUST-10505,TXN-200255,2025-09-12,Agriculture,Kano,Food,Contract,102022.0,71947.0,16139.0,24043.0,30,83,65.4,0,Repaid,3.3,Low,Normal
CUST-12371,TXN-200256,2025-02-19,Market Trader,Kigali,Health,Self-employed,231158.0,499768.0,107457.0,58898.0,20,35,94.4,0,Repaid,4.9,Low,Loan-to-income mismatch
CUST-10361,TXN-200257,2025-09-11,Market Trader,Lagos,Transport,Self-employed,267849.0,317546.0,116576.0,15409.0,23,45,55.3,1,Defaulted,13.3,Low,Normal
CUST-10613,TXN-200258,2026-02-09,Agriculture,Lagos,Health,Self-employed,177826.0,311406.0,63548.0,100500.0,34,74,77.0,0,Repaid,9.4,Low,Loan-to-income mismatch
CUST-12056,TXN-200259,2025-08-30,Market Trader,Accra,Education,Self-employed,151144.0,304752.0,89747.0,34344.0,25,81,70.8,0,Repaid,14.8,Low,Loan-to-income mismatch
CUST-12777,TXN-200260,2026-04-24,Retail,Nairobi,Transport,Contract,192554.0,153362.0,16363.0,39757.0,20,43,73.2,0,Repaid,1.4,Low,Normal
CUST-10597,TXN-200261,2025-10-06,Market Trader,Kano,Fintech Agent,Contract,65000.0,28886.0,7430.0,29861.0,20,86,76.4,0,Repaid,1.1,Low,Normal
CUST-11049,TXN-200262,2025-01-04,Agriculture,Lagos,Fintech Agent,Self-employed,184785.0,289580.0,48335.0,60173.0,31,83,73.0,0,Repaid,9.7,Low,Loan-to-income mismatch
CUST-13237,TXN-200263,2026-03-19,Services,Abuja,Health,Informal,155188.0,231265.0,67228.0,36556.0,29,45,86.3,1,Defaulted,12.8,Low,Normal
CUST-13463,TXN-200264,2025-08-18,Agriculture,Kano,Education,Self-employed,159331.0,124253.0,61816.0,25045.0,29,28,71.5,0,Repaid,4.9,Low,Normal
CUST-12033,TXN-200265,2025-02-08,Agriculture,Kano,Shop,Self-employed,218982.0,323666.0,14594.0,58278.0,37,18,100.0,0,Repaid,3.1,Low,Normal
CUST-11564,TXN-200266,2025-12-22,Agriculture,Kumasi,Fintech Agent,Self-employed,157723.0,305130.0,98389.0,21822.0,21,13,72.8,0,Repaid,14.8,Low,Loan-to-income mismatch
CUST-11214,TXN-200267,2025-07-20,Retail,Nairobi,Transport,Contract,100822.0,96489.0,21394.0,71205.0,29,20,41.3,0,Repaid,2.7,Low,High-risk repayment pattern
CUST-12143,TXN-200268,2026-02-09,SME,Lagos,Health,Unemployed,153370.0,110111.0,37752.0,17314.0,21,8,83.5,0,Repaid,2.9,Low,Normal
CUST-12068,TXN-200269,2026-01-23,SME,Nairobi,Food,Contract,167439.0,299633.0,69133.0,125895.0,20,29,79.1,0,Repaid,4.6,Low,Loan-to-income mismatch
CUST-11031,TXN-200270,2026-05-05,Services,Kigali,Health,Salaried,170804.0,328736.0,105122.0,21108.0,30,95,72.6,0,Repaid,21.3,Low,Loan-to-income mismatch
CUST-10079,TXN-200271,2026-05-13,Retail,Kano,Shop,Self-employed,174208.0,400421.0,76215.0,15821.0,29,22,67.3,0,Repaid,23.4,Low,Loan-to-income mismatch
CUST-10530,TXN-200272,2026-01-25,Services,Abuja,Transport,Salaried,251836.0,127842.0,156518.0,28505.0,17,38,33.9,0,Repaid,8.8,Low,High-risk repayment pattern
CUST-13354,TXN-200273,2025-03-21,Agriculture,Kigali,Shop,Self-employed,103142.0,222185.0,14252.0,25727.0,28,38,37.0,0,Repaid,26.7,Low,Loan-to-income mismatch
CUST-11463,TXN-200274,2026-02-27,Retail,Kigali,Health,Unemployed,175219.0,329152.0,71814.0,51613.0,19,50,100.0,0,Repaid,15.2,Low,Loan-to-income mismatch
CUST-11688,TXN-200275,2025-01-23,Market Trader,Lagos,Transport,Informal,279783.0,486324.0,151697.0,12959.0,22,49,61.5,0,Repaid,23.9,Low,Loan-to-income mismatch
CUST-11634,TXN-200276,2025-08-25,Retail,Nairobi,Transport,Self-employed,78548.0,68728.0,26760.0,50578.0,26,56,89.4,0,Repaid,1.1,Low,Normal
CUST-12575,TXN-201590,2025-08-01,SME,Abuja,Transport,Self-employed,409838.0,848887.0,94337.0,21081.0,38,74,84.5,0,Repaid,9.8,Low,Loan-to-income mismatch
CUST-10227,TXN-200278,2026-04-11,Market Trader,Kano,Shop,Self-employed,127280.0,166325.0,81510.0,36437.0,25,32,53.2,1,Defaulted,13.3,Low,Normal
CUST-10289,TXN-200279,2026-05-16,Agriculture,Kigali,Education,Salaried,139288.0,113437.0,15158.0,15336.0,28,87,84.2,0,Repaid,1.1,Low,Normal
CUST-10965,TXN-200280,2025-03-07,SME,Abuja,Food,Unemployed,111300.0,91645.0,31040.0,56153.0,19,93,70.2,0,Repaid,10.3,Low,Normal
CUST-11703,TXN-200281,2026-01-04,Agriculture,Kumasi,Shop,Salaried,151568.0,339247.0,86428.0,21404.0,18,2,81.7,0,Repaid,13.9,Low,Loan-to-income mismatch
CUST-12348,TXN-200282,2025-02-12,Market Trader,Kumasi,Fintech Agent,Contract,352684.0,183251.0,207132.0,9303.0,26,61,71.8,0,Repaid,1.6,Low,Normal
CUST-11717,TXN-200283,2025-10-13,Services,Lagos,Transport,Self-employed,95697.0,215701.0,61020.0,51856.0,21,14,68.3,0,Repaid,20.4,Low,Loan-to-income mismatch
CUST-11544,TXN-200284,2025-06-30,Services,Kigali,Shop,Self-employed,99585.0,129306.0,57506.0,18618.0,27,52,59.8,0,Repaid,6.9,Low,Normal
CUST-13282,TXN-200285,2025-05-01,SME,Kigali,Shop,Informal,94201.0,192262.0,4908.0,70039.0,24,2,50.5,0,Repaid,34.8,Low,Loan-to-income mismatch
CUST-10563,TXN-200286,2026-01-22,Retail,Kano,Food,Self-employed,336218.0,272190.0,203665.0,21966.0,23,73,97.2,0,Repaid,2.4,Low,Normal
CUST-12001,TXN-200287,2026-05-10,Services,Accra,Education,Self-employed,134030.0,212746.0,38835.0,34152.0,29,94,100.0,0,Repaid,2.6,Low,Loan-to-income mismatch
CUST-11897,TXN-200288,2025-06-28,Agriculture,Kano,Shop,Salaried,161012.0,227933.0,69319.0,123242.0,14,13,53.3,1,Defaulted,9.4,Low,Normal
CUST-11657,TXN-200289,2026-01-08,Services,Abuja,Food,Salaried,137425.0,306684.0,36884.0,67418.0,33,40,52.1,1,Defaulted,27.8,Low,Loan-to-income mismatch
CUST-12826,TXN-200290,2026-01-30,Retail,Kigali,Food,Self-employed,109463.0,63274.0,58301.0,109666.0,24,20,65.7,0,Repaid,2.8,Low,Normal
CUST-10934,TXN-200291,2025-12-25,Agriculture,Kigali,Shop,Self-employed,147449.0,93504.0,56448.0,69837.0,22,20,78.1,0,Repaid,2.4,Low,Normal
CUST-13338,TXN-200292,2025-06-21,Retail,Kumasi,Education,Self-employed,457011.0,1045047.0,252587.0,39067.0,39,76,68.7,0,Repaid,22.9,Low,Loan-to-income mismatch
CUST-11160,TXN-200293,2026-04-01,Market Trader,Kano,Food,Self-employed,292047.0,116083.0,41493.0,60189.0,29,13,81.0,0,Repaid,1.0,Low,Normal
CUST-11907,TXN-200294,2025-12-31,SME,Kumasi,Health,Salaried,113751.0,180750.0,15531.0,49225.0,25,13,71.1,1,Defaulted,3.8,Low,Loan-to-income mismatch
CUST-11822,TXN-200295,2026-03-28,Market Trader,Accra,Shop,Contract,213626.0,67175.0,63540.0,12853.0,26,36,69.9,0,Repaid,1.4,Low,Normal
CUST-12974,TXN-200296,2025-05-08,Retail,Nairobi,Shop,Informal,114779.0,40278.0,2639.0,47119.0,39,31,100.0,0,Repaid,1.3,Low,Normal
CUST-11536,TXN-200297,2025-02-11,Market Trader,Accra,Health,Unemployed,77182.0,116211.0,35233.0,9968.0,22,93,62.5,0,Repaid,35.6,Medium,Normal
CUST-10995,TXN-200298,2025-12-21,Market Trader,Abuja,Transport,Salaried,249745.0,350651.0,51576.0,29787.0,21,39,100.0,0,Repaid,1.3,Low,Normal
CUST-10075,TXN-200299,2025-01-11,SME,Kigali,Food,Salaried,264935.0,384717.0,98317.0,118659.0,24,53,98.0,0,Repaid,1.8,Low,Normal
CUST-11272,TXN-200300,2025-04-13,Retail,Kano,Food,Salaried,252544.0,311010.0,16189.0,75711.0,17,11,81.1,0,Repaid,3.8,Low,Normal
CUST-12892,TXN-200301,2025-04-25,Market Trader,Accra,Education,Informal,133607.0,244239.0,17036.0,30073.0,24,35,37.3,0,Repaid,43.9,Medium,Loan-to-income mismatch
CUST-10034,TXN-200302,2025-04-11,SME,Kumasi,Health,Self-employed,151745.0,361557.0,62580.0,151002.0,26,21,72.6,0,Repaid,17.1,Low,Loan-to-income mismatch
CUST-13136,TXN-200303,2026-04-15,Services,Kigali,Health,Informal,222994.0,176664.0,47401.0,47497.0,26,36,62.7,0,Repaid,10.4,Low,Normal
CUST-11899,TXN-200304,2026-03-28,Market Trader,Kano,Fintech Agent,Informal,191842.0,172281.0,29788.0,53763.0,17,30,72.4,0,Repaid,9.9,Low,Normal
CUST-10490,TXN-200305,2025-10-03,Market Trader,Abuja,Education,Salaried,137954.0,123768.0,22648.0,25694.0,19,13,52.9,0,Repaid,7.3,Low,Normal
CUST-11057,TXN-200306,2025-12-15,Services,Lagos,Transport,Self-employed,82454.0,154556.0,12808.0,59095.0,32,54,85.6,1,Defaulted,4.2,Low,Loan-to-income mismatch
CUST-11939,TXN-200307,2025-12-01,Services,Kumasi,Education,Self-employed,170728.0,162635.0,70408.0,31519.0,36,50,89.7,0,Repaid,2.3,Low,Normal
CUST-11104,TXN-200308,2026-03-27,SME,Kano,Transport,Self-employed,256064.0,430791.0,32173.0,27003.0,30,50,93.1,0,Repaid,4.8,Low,Loan-to-income mismatch
CUST-10380,TXN-200309,2025-06-28,SME,Accra,Food,Unemployed,98421.0,115140.0,24458.0,76960.0,38,41,65.1,0,Repaid,10.9,Low,Normal
